gdenergy,gdpuls,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,nbumps6,nbumps7,nbumps89,energy,maxenergy,class
-51,-32,0,0,0,0,0,0,0,0,0,0,0
16,30,0,0,0,0,0,0,0,0,0,0,0
56,51,0,0,0,0,0,0,0,0,0,0,0
54,91,0,0,0,0,0,0,0,0,0,0,0
-30,-5,1,0,1,0,0,0,0,0,1000,1000,1
72,70,1,0,0,1,0,0,0,0,60000,60000,0
18,72,0,0,0,0,0,0,0,0,0,0,0
21,76,1,0,1,0,0,0,0,0,3000,3000,0
-48,4,0,0,0,0,0,0,0,0,0,0,0
-22,10,1,0,1,0,0,0,0,0,4000,4000,0
-45,-27,0,0,0,0,0,0,0,0,0,0,0
-39,-17,1,0,1,0,0,0,0,0,2000,2000,0
-55,-46,0,0,0,0,0,0,0,0,0,0,0
33,-6,0,0,0,0,0,0,0,0,0,0,0
152,142,0,0,0,0,0,0,0,0,0,0,1
-3,2,1,0,0,0,1,0,0,0,300000,300000,0
-12,-10,0,0,0,0,0,0,0,0,0,0,0
21,22,0,0,0,0,0,0,0,0,0,0,0
-34,1,0,0,0,0,0,0,0,0,0,0,0
-22,-7,0,0,0,0,0,0,0,0,0,0,0
-31,-2,0,0,0,0,0,0,0,0,0,0,0
-29,-31,0,0,0,0,0,0,0,0,0,0,0
-21,12,0,0,0,0,0,0,0,0,0,0,0
-18,-34,0,0,0,0,0,0,0,0,0,0,0
-77,-49,0,0,0,0,0,0,0,0,0,0,0
-76,-40,0,0,0,0,0,0,0,0,0,0,0
-59,-41,0,0,0,0,0,0,0,0,0,0,0
-20,-37,1,0,1,0,0,0,0,0,2000,2000,0
-33,-40,0,0,0,0,0,0,0,0,0,0,0
-57,-36,0,0,0,0,0,0,0,0,0,0,0
13,-23,0,0,0,0,0,0,0,0,0,0,0
163,119,1,0,1,0,0,0,0,0,5000,5000,0
47,18,0,0,0,0,0,0,0,0,0,0,0
10,31,0,0,0,0,0,0,0,0,0,0,0
-11,4,0,0,0,0,0,0,0,0,0,0,1
-6,6,1,0,0,1,0,0,0,0,10000,10000,0
27,3,0,0,0,0,0,0,0,0,0,0,0
220,130,0,0,0,0,0,0,0,0,0,0,0
96,115,0,0,0,0,0,0,0,0,0,0,0
88,42,1,1,0,0,0,0,0,0,700,700,0
32,53,1,1,0,0,0,0,0,0,100,100,0
484,367,0,0,0,0,0,0,0,0,0,0,0
120,130,0,0,0,0,0,0,0,0,0,0,0
104,23,0,0,0,0,0,0,0,0,0,0,0
150,89,3,3,0,0,0,0,0,0,1600,700,0
115,119,0,0,0,0,0,0,0,0,0,0,1
125,101,1,0,0,1,0,0,0,0,90000,90000,0
147,95,1,1,0,0,0,0,0,0,600,600,0
8,38,0,0,0,0,0,0,0,0,0,0,0
-19,-2,0,0,0,0,0,0,0,0,0,0,0
-18,2,0,0,0,0,0,0,0,0,0,0,0
-17,8,0,0,0,0,0,0,0,0,0,0,0
-29,16,0,0,0,0,0,0,0,0,0,0,0
15,-4,0,0,0,0,0,0,0,0,0,0,0
-33,-25,0,0,0,0,0,0,0,0,0,0,0
-41,-32,0,0,0,0,0,0,0,0,0,0,0
47,14,0,0,0,0,0,0,0,0,0,0,0
264,150,0,0,0,0,0,0,0,0,0,0,0
18,51,0,0,0,0,0,0,0,0,0,0,0
4,-27,1,0,1,0,0,0,0,0,6000,6000,0
-2,-8,0,0,0,0,0,0,0,0,0,0,0
28,-12,1,0,1,0,0,0,0,0,1000,1000,0
63,18,0,0,0,0,0,0,0,0,0,0,0
-11,-25,0,0,0,0,0,0,0,0,0,0,0
-3,-25,0,0,0,0,0,0,0,0,0,0,0
149,61,1,1,0,0,0,0,0,0,200,200,0
81,41,0,0,0,0,0,0,0,0,0,0,0
15,-2,0,0,0,0,0,0,0,0,0,0,0
64,8,0,0,0,0,0,0,0,0,0,0,0
7,-14,0,0,0,0,0,0,0,0,0,0,0
115,20,0,0,0,0,0,0,0,0,0,0,0
432,151,0,0,0,0,0,0,0,0,0,0,0
213,118,0,0,0,0,0,0,0,0,0,0,0
101,112,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0
-10,-10,0,0,0,0,0,0,0,0,0,0,0
